Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,DLC2 Random Jobs,GPU Family Sort,Asset Path,Full Part Name
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-2TB,AMD,Radeon Pro SSG (2TB SSD),Y,Y,5455,8599,5285,18,85,,,Red,16,900,1500,1835,2100,290,945,1345,1600,280,260,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,8016,36176,2,7431,15431,0.011436,0.018545,19.87417,0.008806,0.015139,16.758206,0.038604,0.026296,148.547731,0.029969,0.020973,146.045631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (2TB SSD)
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-4TB,AMD,Radeon Pro SSG (4TB SSD),Y,Y,6109,10199,6195,19,35,,,Red,16,900,1500,1835,2100,290,945,1335,1600,280,265,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,9143,69352,2,7431,15431,0.011436,0.018545,26.41417,0.008806,0.015139,23.758206,0.038604,0.026296,351.247731,0.029969,0.020973,347.545631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (4TB SSD)
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-512GB,AMD,Radeon Pro SSG (512GB SSD),Y,Y,4995,7399,4585,17,85,,,Red,16,900,1500,1835,2100,290,945,1355,1600,280,260,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,7313,18953,2,7431,15431,0.011436,0.018545,15.27417,0.008806,0.015139,12.758206,0.038604,0.026296,44.247731,0.029969,0.020973,41.255631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (512GB SSD)
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-8TB,AMD,Radeon Pro SSG (8TB SSD),Y,Y,7575,13399,7443,20,85,,,Red,16,900,1500,1835,2100,290,945,1315,1600,280,275,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,11594,98153,2,7431,15431,0.011436,0.018545,41.07417,0.008806,0.015139,38.758206,0.038604,0.026296,526.277731,0.029969,0.020973,523.545631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (8TB SSD)
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-NoSSD,AMD,Radeon Pro SSG (No SSD),Y,Y,4850,6999,4350,17,85,,,Red,16,900,1500,1835,2100,290,945,1355,1600,280,260,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,7016,15357,2,7431,15431,0.011436,0.018545,13.82417,0.008806,0.015139,10.758206,0.038604,0.026296,22.007731,0.029969,0.020973,19.885631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (No SSD)
GPU,AMD Radeon Pro,Vega II,Radeon Pro Vega II,AMD,Radeon Pro Vega II,Y,Y,10936,5250,2895,30,75,,PC,Red,32,1140,1720,2050,2300,-488,806,1635,2100,280,275,CrossFire,2,100,65,8-pin + 8-pin,,10.2,10.5,17376,34622,4.917210061,9441,18245,0.056184,0.008957,5.5075,0.053342,0.009608,3.257,0.07071,0.099504,28.921,0.058653,0.083751,26.174,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Pro Vega II
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II,AMD,Radeon Pro Vega II | EKWB EK-FC Plexi,Y,Y,12239,5650,3295,31,25,,,,32,1240,1920,2350,2600,-788,1006,2150,2800,258,300,CrossFire,2,103,100,8-pin + 8-pin,N/A,13.3,,19476,39708,5.481843706,,,0.056184,0.008957,5.5075,0.053342,0.009608,3.257,0.07071,0.099504,28.921,0.058653,0.083751,26.174,2300,1915,7.3,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Pro Vega II | EKWB EK-FC Plexi
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II,AMD,Radeon Pro Vega II ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB,Y,Y,14408,6000,3595,31,65,,,,32,450,2225,3350,4000,-1770,1515,3650,4800,258,350,CrossFire,2,103,135,8-pin + 8-pin,N/A,13.3,,22991,50508,5.481843706,,,0.056184,0.008957,5.5075,0.053342,0.009608,3.257,0.07071,0.099504,28.921,0.058653,0.083751,26.174,3300,3600,9,7,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Pro Vega II ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II,AMD,Radeon Pro Vega II LN2-READY | EKWB EK-FC Plexi Acetal,Y,Y,19588,7250,4595,31,65,,,,32,-3200,2950,7000,9100,-2700,2750,6350,8200,280,550,CrossFire,2,103,200,8-pin + 8-pin,,13.3,,31382,76553,5.481843706,,,0.056184,0.008957,5.5075,0.053342,0.009608,3.257,0.07071,0.099504,28.921,0.058653,0.083751,26.174,6900,6250,13,15,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Pro Vega II LN2-READY | EKWB EK-FC Plexi Acetal
GPU,AMD Radeon Pro,Vega II,Radeon Pro Vega II Duo,AMD,Radeon Pro Vega II Duo,Y,Y,17246,7950,4950,31,75,,PC,Red,64,840,1720,2250,2600,-600,1000,2000,2600,280,475,CrossFire,2,100,75,8-pin + 8-pin,,10.2,10.5,26698,51290,7.917210061,9441,18245,0.049184,0.008357,79.5075,0.045342,0.007908,68.257,0.05971,0.109504,125.921,0.058653,0.089351,100.674,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Pro Vega II Duo
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II Duo,AMD,Radeon Pro Vega II Duo | EKWB EK-FC Plexi,Y,Y,18549,8450,5300,31,75,,,,64,1200,1950,2400,2700,-588,1206,2350,3000,258,500,CrossFire,2,103,100,8-pin + 8-pin,,13.3,,28753,56858,7.917210061,,,0.049184,0.008357,79.5075,0.045342,0.007908,68.257,0.05971,0.109504,125.921,0.058653,0.089351,100.674,2350,2300,7.3,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Pro Vega II Duo | EKWB EK-FC Plexi
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II Duo,AMD,Radeon Pro Vega II Duo ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB,Y,Y,21886,8850,5500,31,85,,,,64,650,2525,3750,4400,-1470,1815,3950,5100,258,550,CrossFire,2,103,145,8-pin + 8-pin,,13.3,,34015,72298,7.917210061,,,0.049184,0.008357,79.5075,0.045342,0.007908,68.257,0.05971,0.109504,125.921,0.058653,0.089351,100.674,3700,3900,9,7,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Pro Vega II Duo ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB
GPU - Water,AMD Radeon Pro,Vega II,Radeon Pro Vega II Duo,AMD,Radeon Pro Vega II Duo LN2-READY | EKWB EK-FC Plexi Acetal,Y,Y,26484,9850,6350,31,95,,,,64,-3000,3250,7350,9500,-2300,3050,6550,8400,280,700,CrossFire,2,108,225,8-pin + 8-pin,,13.3,,41273,99310,7.917210061,,,0.049184,0.008357,79.5075,0.045342,0.007908,68.257,0.05971,0.109504,125.921,0.058653,0.089351,100.674,7300,6500,13,15,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Pro Vega II Duo LN2-READY | EKWB EK-FC Plexi Acetal
GPU,AMD Radeon Pro,VII,Radeon Pro VII,AMD,Radeon Pro VII,Y,Y,6060,1250,655,25,45,,PC,Red,16,1000,1700,2150,2400,700,1350,1750,2000,280,250,CrossFire,2,95,50,8-pin + 8-pin,,10.2,10.5,8680,30636,2.917210061,9441,18245,0.024535,0.005211,11.86176,0.01902,0.004113,9.089432,0.059189,0.00259,95.5054,0.046742,0.001671,93.82402,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Pro VII
GPU,AMD Radeon Pro,Wxx00,Radeon Pro W5500,AMD,Radeon Pro W5500,Y,Y,2694,525,350,27,65,,PC,,8,1000,1400,1650,1800,1400,1750,1950,2100,147,125,CrossFire,1,95,30,None,,12.1,12,3919,9757,1.94515442,2147,4346,0.013615,0.0000625,7.777,0.01012,0.0000403,7.233,0.038116,0.036929,-55.74976,0.036447,0.036519,-57.94406,,,,,,1200,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD Radeon Pro W5500
GPU,AMD Radeon Pro,Wxx00,Radeon Pro W5700,AMD,Radeon Pro W5700,Y,Y,5852,985,485,27,75,,PC,,8,1560,1930,2150,2300,1500,1750,1895,2000,272,205,CrossFire,2,95,40,8-pin + 6-pin,,10.5,10.5,8421,20298,2,9028,14000,0.00297,0.031197,-1.80584,0.0024,0.024777,-2.242911,0.038116,0.036929,-10.74976,0.036447,0.036519,-13.94406,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Pro W5700
GPU,AMD Radeon Pro,Wxx00,Radeon Pro W5700X,AMD,Radeon Pro W5700X,Y,Y,5984,1250,700,28,25,,PC,Red,16,1780,2040,2195,2300,1300,1750,1985,2200,272,205,CrossFire,2,95,50,8-pin + 6-pin,,10.5,10.5,8786,24204,2,9028,14000,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.038116,0.036929,8.74976,0.036447,0.036519,5.94406,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700XT,AMD Radeon Pro W5700X
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 2100,AMD,Radeon Pro WX 2100,Y,Y,850,150,45,5,1,,,,2,938,1219,1357,1500,1000,1500,1825,2000,147,35,CrossFire,1.5,90,20,None,,12.9,13,1207,2567,,1740,0,0.015024,0.005915,-18.67771007,0.014779,0.006371,-21.081581,0.018024,0.006515,-15.67771007,0.018779,0.006971,-18.081581,,,,,,1200,Prefabs/Generic/GPU,AMD Radeon Pro WX 2100
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 3100,AMD,Radeon Pro WX 3100,Y,Y,1350,200,75,8,1,,,,4,938,1219,1357,1500,1000,1500,1825,2000,147,65,CrossFire,1.5,90,20,None,,12.9,13,2128,4208,,1940,0,0.015024,0.005915,-13.67771007,0.014779,0.006371,-15.081581,0.018024,0.006515,-5.677710066,0.018779,0.006971,-8.081581,,,,,,1200,Prefabs/Generic/GPU,AMD Radeon Pro WX 3100
GPU,AMD Radeon Pro,WX x200,Radeon Pro WX 3200,AMD,Radeon Pro WX 3200,Y,Y,2281,325,75,13,1,,,,4,890,1295,1557,1700,800,1500,1965,2200,147,65,CrossFire,1.5,90,25,None,,12.9,13,3551,7753,,1940,0,0.015024,0.005915,-5.517710066,0.014779,0.006371,-8.081581,0.018024,0.006515,15.67771007,0.018779,0.006971,11.081581,,,,,,1200,Prefabs/Generic/GPU,AMD Radeon Pro WX 3200
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 4100,AMD,Radeon Pro WX 4100,Y,Y,2356,400,100,10,1,,,,4,902,1201,1357,1500,1000,1500,1825,2000,147,50,CrossFire,1.5,90,20,None,,12.9,13,3472,6293,,2040,0,0.016524,0.006015,-5.299710066,0.014779,0.006371,-8.081581,0.019024,0.006815,6.677710066,0.018779,0.006971,4.081581,,,,,,1200,Prefabs/Generic/GPU,AMD Radeon Pro WX 4100
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 5100,AMD,Radeon Pro WX 5100,Y,Y,2750,500,100,15,1,,,,8,672,1086,1350,1500,500,1250,1725,2000,147,75,CrossFire,1.5,90,20,None,,12.9,13,4212,7535,,2563,0,0.016524,0.006015,2.041,0.014779,0.006371,0.081581,0.019024,0.006815,18.67771,0.018779,0.006971,15.081581,,,,,,1200,Prefabs/Generic/GPU,AMD Radeon Pro WX 5100
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 7100,AMD,Radeon Pro WX 7100,Y,Y,3310,800,150,17,1,,,,8,686,1243,1550,1800,1100,1750,2150,2400,169,130,CrossFire,1,90,25,None,,12.9,13,4920,8615,,3451,0,0.017524,0.007515,-1.830089904,0.014779,0.006371,-2.081581,0.019024,0.006815,17.72632605,0.019779,0.008071,13.081581,,,,,,1200,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD Radeon Pro WX 7100
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 8100,AMD,Radeon Pro WX 8100,Y,Y,4398,785,350,19,45,,,Red,8,1200,1500,1690,1800,800,1000,1100,1200,283,230,CrossFire,2,90,35,8-pin + 8-pin,,10.9,10.5,6911,20775,2.298706421,6658,12091,0.025524,0.017515,-11.8200899,0.024779,0.016371,-13.081581,0.019024,0.016815,75.72632605,0.029779,0.018071,70.081581,,,,,,1200,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Pro WX 8100
GPU,AMD Radeon Pro,WX x200,Radeon Pro WX 8200,AMD,Radeon Pro WX 8200,Y,Y,4498,935,415,20,85,,,Red,8,1100,1500,1745,1900,700,1000,1150,1300,283,230,CrossFire,2,90,35,8-pin + 8-pin,,10.9,10.5,7076,21489,2.898706421,6658,12091,0.025524,0.017515,-10.8200899,0.024779,0.016371,-12.081581,0.019024,0.016815,78.72632605,0.029779,0.018071,76.081581,,,,,,1200,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Pro WX 8200
GPU,AMD Radeon Pro,WX x100,Radeon Pro WX 9100,AMD,Radeon Pro WX 9100,Y,Y,5448,1850,850,22,25,,,,16,1100,1500,1750,1900,300,1000,1455,1700,280,230,CrossFire,2,90,20,8-pin + 8-pin,,12.9,13,6131,30775,2,7431,15431,0.035524,0.026515,-25.3200899,0.024779,0.016371,-25.081581,0.038024,0.027815,105.7263261,0.037779,0.028071,100.081581,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro WX 9100
GPU,AMD Radeon Pro,WX x200,Radeon Pro WX 9200,AMD,Radeon Pro WX 9200,Y,Y,11442,4650,3050,22,55,,,,32,1300,1650,1875,2000,300,1150,1655,2000,283,475,CrossFire,2,95,50,8-pin + 6-pin,,12.9,13,15419,62738,2.4,7431,15431,0.035524,0.026515,25.3200899,0.024779,0.016371,20.081581,0.038024,0.027815,290.7263261,0.037779,0.028071,285.081581,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Pro WX 9200
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 290x,MSI,Radeon R9 295X2 LE,Y,Y,2546,705,343,5,1,,,,8,400,750,950,1100,700,1050,1265,1400,269,350,CrossFire,2,95,75,8-pin + 6-pin,,11.4,11.5,3619,13292,1.995964487,3982,7925,0.018288,0.002945,8.655719,0.015332,0.002047,5.830446,0.034822,0.006114,53.824424,0.029737,0.003394,50.491975,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR92803GB,MSI Radeon R9 295X2 LE
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 295X2,MSI,Radeon R9 295X2,Y,Y,3095,885,443,5,35,,,,8,436,1018,1350,1600,600,1250,1665,1900,269,500,CrossFire,2,95,75,8-pin + 6-pin,,11.4,11.5,4433,15584,1.995964487,3982,7925,0.018288,0.002945,8.655719,0.015332,0.002047,5.830446,0.034822,0.006114,58.824424,0.029737,0.003394,54.491975,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR92803GB,MSI Radeon R9 295X2
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 FURY,MSI,Radeon R9 FURY,Y,Y,2200,355,162,5,30,,,White,4,600,1000,1250,1400,-500,500,1150,1500,268,275,CrossFire,2,95,55,8-pin + 6-pin,,12.5,12.5,3233,7346,1.97877095,3050,5933,0.013626,0.001814,7.469329,0.011454,0.001259,5.782101,0.028033,0.002375,25.46382,0.016665,0.001769,20.39041,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR9380G4G,MSI Radeon R9 FURY
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 FURY X,MSI,Radeon R9 FURY X,Y,Y,2568,475,195,6,15,,,White,4,500,1050,1350,1600,-700,500,1250,1700,268,275,CrossFire,2.5,95,65,8-pin + 6-pin,,12.5,12.5,3733,8187,1.97877095,3050,5933,0.013626,0.001814,10.469329,0.011454,0.001259,7.782101,0.028033,0.002375,27.46382,0.016665,0.001769,25.39041,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR9390XG8G,MSI Radeon R9 FURY X
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 FURY X2,MSI,Radeon R9 FURY X2,Y,Y,3588,785,435,6,85,,,White,8,400,1050,1450,1700,-1000,500,1450,2000,268,445,CrossFire,2.5,95,70,8-pin + 6-pin,,12.5,12.5,5401,17008,1.97877095,3050,5933,0.013626,0.001814,20.669329,0.011454,0.001259,17.782101,0.028033,0.002375,82.46382,0.016665,0.001769,77.39041,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR9390XG8G,MSI Radeon R9 FURY X2
GPU,AMD Radeon,RX 5000,Radeon RX 5700 XT Crossfire Edition,AMD,Radeon RX 5700 XT Crossfire Edition,Y,Y,6115,1000,565,27,50,,PC,,8,1210,1955,2400,2700,700,1800,2500,2900,268,250,CrossFire,2,97,60,8-pin + 6-pin,,10.5,10.5,8976,19890,2,9028,19128,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.02297,0.051197,-0.94584,0.0016,0.058777,0.442911,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700XT,AMD Radeon RX 5700 XT Crossfire Edition
GPU - Water,AMD Radeon,RX 5000,Radeon RX 5700 XT Crossfire Edition,AMD,Radeon RX 5700 XT Crossfire Edition | EKWB EK-FC Acetal,Y,Y,6284,1250,420,26,90,,,RGB,8,800,2000,2750,3200,-800,1850,3600,4500,258,335,CrossFire,2,100,45,8-pin + 8-pin,,8.5,,9222,20428,1.947830872,,,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.02297,0.051197,-0.94584,0.0016,0.058777,0.442911,2400,3450,6.6,5,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon RX 5700 XT Crossfire Edition | EKWB EK-FC Acetal
GPU - Water,AMD Radeon,RX 5000,Radeon RX 5700 XT Crossfire Edition,AMD,Radeon RX 5700 XT Crossfire Edition | EKWB EK-FC Plexi RGB,Y,Y,6284,1300,420,26,90,,,RGB,8,1000,2000,2600,3000,-300,1850,3250,4000,258,335,CrossFire,2,100,45,8-pin + 8-pin,,8.5,,9222,20428,1.947830872,,,0.00297,0.031197,-0.80584,0.0024,0.024777,0.242911,0.02297,0.051197,-0.94584,0.0016,0.058777,0.442911,2400,3000,6.6,5,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon RX 5700 XT Crossfire Edition | EKWB EK-FC Plexi RGB
GPU,AMD Radeon,RX 5000,Radeon RX 5700 XT Crossfire Edition,ASUS,ROG Strix Radeon RX 5700 XT Crossfire Edition,Y,Y,6425,1075,576,27,80,,,RGB,8,900,2000,2715,3100,110,1855,3000,3600,298,295,CrossFire,2.5,95,65,8-pin + 8-pin,,10.5,10.5,9468,20554,1.888583643,7445,13877,0.00081,0.0342,-0.8058,0.002,0.02597,0.242911,0.02297,0.051197,-0.94599,0.002,0.058777,0.442911,,,,,,1200,Prefabs/GPU/ASUS/ASUS_Strix_RX_VEGA64_OC,ASUS ROG Strix Radeon RX 5700 XT Crossfire Edition
GPU - Water,AMD Radeon,Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Acetal,Y,,5303,810,270,17,90,,,,8,272,1736,2705,3200,-500,1100,2150,2700,258,355,CrossFire,2,101,45,8-pin + 8-pin,,8.5,,7656,14323,1.827830872,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,2400,1550,6.9,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Acetal
GPU - Water,AMD Radeon,Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Plexi,Y,,5303,1150,270,23,90,,,,8,272,1736,2705,3200,-500,1100,2150,2700,258,355,CrossFire,2,101,45,8-pin + 8-pin,,8.5,,7656,14323,1.827830872,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,2400,1550,6.9,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Plexi
GPU - Water,AMD Radeon,Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB,Y,,5303,1200,270,23,90,,,RGB,8,272,1736,2705,3200,-500,1100,2150,2700,258,355,CrossFire,2,101,45,8-pin + 8-pin,,8.5,,7656,14323,1.827830872,,,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,3.307731,0.029969,0.020973,2.885631,2400,1550,6.9,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Vega 64 ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB
GPU - Water,AMD Radeon,Vega,Radeon RX VEGA 64,AMD,Radeon Vega 64 LN2-READY | EKWB EK-FC Acetal,Y,,8887,1810,850,20,15,,,,8,-2800,2250,5550,7300,-3900,2500,6700,8900,258,560,CrossFire,2,107,145,8-pin + 8-pin,,8.5,,12886,25211,1.937830872,,,0.011436,0.018545,16.78417,0.008806,0.015139,12.758206,0.038604,0.026296,21.307731,0.029969,0.020973,17.885631,5515,6500,6.9,8,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Vega 64 LN2-READY | EKWB EK-FC Acetal
GPU,AMD Radeon,RX Vega,Radeon RX VEGA Nano,ZOTAC,Radeon RX Vega Nano,Y,Y,4530,610,195,16,50,,,,8,1392,1546,1600,1700,600,800,875,1000,174,175,CrossFire,2,95,35,6-pin,,10.5,10.5,6526,11390,1.83143146,7445,13877,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,1.307731,0.029969,0.020973,-2.885631,,,,,,1200,Prefabs/GPU/ZOTAC/ZOTAC_GeForce_GTX_1060_mini,ZOTAC Radeon RX Vega Nano
GPU,AMD Radeon,RX 5000,Radeon RX5500 XT,ASRock,Phantom Gaming Radeon RX 5500 XT,Y,,3103,365,133,26,35,,PC,,4,1000,1700,2150,2400,900,1750,2250,2600,170,130,,2,95,35,None,,12.1,12,4491,0,1.94515442,2147,4346,0.013615,0.0000625,7.777,0.01012,0.0000403,7.233,0,0,0,0,0,0,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGaming_Radeon_RX560_G,ASRock Phantom Gaming Radeon RX 5500 XT
GPU,NAMEEEEE,NAMEEEEE,Radeon RX550-2GB,ASUS,Radeon RX 550 2GB,Y,,654,65,53,1,10,,,,2,866,1183,1340,1500,1400,1750,1950,2100,220,50,CrossFire,2,95,50,None,,12.1,12,788,4164,2.063917526,2147,4346,0.007928,0.000358,-3.464616,0.006675,0.000319,-4.652216,0.020416,0.001331,2.39274,0.016964,0.000853,1.09805,,,,,,1200,Prefabs/GPU/ASUS/ASUS_RX_560,ASUS Radeon RX 550 2GB
GPU,NAMEEEEE,NAMEEEEE,Radeon RX550-4GB,ASUS,Radeon RX 550 4GB,Y,,674,75,53,1,10,,,,4,912,1206,1370,1500,1400,1750,1950,2100,220,50,CrossFire,2,95,50,None,,12.1,12,818,4234,2.063917526,2147,4346,0.00795,0.000358,-3.464616,0.006675,0.000319,-4.652216,0.020416,0.001331,2.39274,0.016964,0.000853,1.09805,,,,,,1200,Prefabs/GPU/ASUS/ASUS_RX_560,ASUS Radeon RX 550 4GB
GPU,AMD Radeon,RX 5000,Radeon RX5600 XT,ASRock,Phantom Gaming Radeon RX 5600 XT,Y,,5034,600,217,26,60,,PC,,6,1360,1680,1870,2000,1000,1700,2150,2400,237,150,,2,95,50,6-pin,,12.1,12,7254,0,1.94515442,2147,4346,0.011128,0.012001,11.24457,0.007926,0.009315,10.30304,0,0,0,0,0,0,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingD_Radeon_RX580_8G_OC,ASRock Phantom Gaming Radeon RX 5600 XT
GPU,AMD Radeon,Vega,Radeon Vega Frontier Edition,AMD,Radeon Vega Frontier Edition,Y,Y,4860,1000,220,21,1,,,,16,1400,1600,1690,1800,690,945,1050,1200,283,300,CrossFire,2,95,50,8-pin + 8-pin,,9,9,7011,25441,3.95143146,7851,29522,0.011436,0.018545,12.78417,0.008806,0.015139,9.758206,0.038604,0.026296,79.307731,0.029969,0.020973,77.885631,,,,,,1200,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Vega Frontier Edition
GPU - Water,AMD Radeon,Vega,Radeon Vega Frontier Edition,AMD,Radeon Vega Frontier Edition | EKWB EK-FC Plexi,Y,Y,5368,1315,675,24,90,,,RGB,16,900,1650,2100,2400,-140,1080,1850,2300,258,325,CrossFire,2,100,50,8-pin + 8-pin,,8.5,,7794,26401,4.397830872,,,0.011436,0.018545,14.78417,0.008806,0.015139,11.758206,0.038604,0.026296,80.307731,0.029969,0.020973,78.885631,1880,1600,6.6,5,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Vega Frontier Edition | EKWB EK-FC Plexi
